date,ts_et,implied_p_A_sign_equal,implied_p_B_beta_weighted,implied_p_C_min_variance
2024-10-24,2024-10-24 12:11:00,-0.11010874565989054,0.24691953220332508,3.2765616236559447
2024-10-24,2024-10-24 12:12:00,-0.10850457799708729,0.24602803039093876,3.2747174685972076
2024-10-24,2024-10-24 12:13:00,-0.10239053621886635,0.24774079705997784,3.2784795404653453
2024-10-24,2024-10-24 12:14:00,-0.10026360455638156,0.24661638930896768,3.293959788329488
2024-10-24,2024-10-24 12:15:00,-0.10598493750090071,0.2440218657679241,3.3138979008499305
2024-10-24,2024-10-24 12:16:00,-0.10494530332085567,0.2449260665494911,3.3017540254823996
2024-10-24,2024-10-24 12:17:00,-0.10052399445841248,0.2479492239380966,3.277815385529323
2024-10-24,2024-10-24 12:18:00,-0.10066858428267472,0.24697038510920777,3.286536553296579
2024-10-24,2024-10-24 12:19:00,-0.1005621652593422,0.24653556395907578,3.285252012472214
2024-10-24,2024-10-24 12:20:00,-0.10081230594134488,0.24524441088287732,3.293046505581617
2024-10-24,2024-10-24 12:21:00,-0.10965638189520438,0.2411107053445869,3.315650809206393
2024-10-24,2024-10-24 12:22:00,-0.10971820426060158,0.24152431800920354,3.2985580553262865
2024-10-24,2024-10-24 12:23:00,-0.11898796006002904,0.2401090375940576,3.2940346016556847
2024-10-24,2024-10-24 12:24:00,-0.12299091415876612,0.23734029212463884,3.3040525284874955
2024-10-24,2024-10-24 12:25:00,-0.11603766618820804,0.2420418452664663,3.2899807461575414
2024-10-24,2024-10-24 12:26:00,-0.11327311151679403,0.24479406754986682,3.2826175191021796
2024-10-24,2024-10-24 12:27:00,-0.11309517301622879,0.2453290459891158,3.2701862998903684
2024-10-24,2024-10-24 12:28:00,-0.11411529587625707,0.24602521755088014,3.2427617075796915
2024-10-24,2024-10-24 12:29:00,-0.11716314487268581,0.24534363948375398,3.24025323536814
2024-10-24,2024-10-24 12:30:00,-0.12069581104142407,0.24414606118965437,3.240247453342245
2024-10-24,2024-10-24 12:31:00,-0.12478939357489655,0.2437156982345236,3.247052723402207
2024-10-24,2024-10-24 12:32:00,-0.13062822766518417,0.23907127058271177,3.285836831828183
2024-10-24,2024-10-24 12:33:00,-0.13769013555759352,0.23655667298628028,3.3059240612467766
2024-10-24,2024-10-24 12:34:00,-0.13460687710650648,0.23994295594457862,3.283833128923068
2024-10-24,2024-10-24 12:35:00,-0.12856810735793728,0.2435770758865355,3.2620414839978142
2024-10-24,2024-10-24 12:36:00,-0.12851299358222096,0.24345880877761825,3.2709803498096064
2024-10-24,2024-10-24 12:37:00,-0.1317512134334265,0.24025563609158287,3.291700959566621
2024-10-24,2024-10-24 12:38:00,-0.11699182083431742,0.2451301916076003,3.272824414210186
2024-10-24,2024-10-24 12:39:00,-0.12780393704656062,0.242625938527627,3.269388106896351
2024-10-24,2024-10-24 12:40:00,-0.13009691348393632,0.2408891108416855,3.2811360879092004
2024-10-24,2024-10-24 12:41:00,-0.13268101873707377,0.23979074587528976,3.2982221205119884
2024-10-24,2024-10-24 12:42:00,-0.1254913533309005,0.24383923279219422,3.2798091490752435
2024-10-24,2024-10-24 12:43:00,-0.12955552793018282,0.2408742357254202,3.287410816807311
2024-10-24,2024-10-24 12:44:00,-0.1365954540673862,0.2381581837360603,3.3175572619257903
2024-10-24,2024-10-24 12:45:00,-0.1418562478367194,0.2373316752113256,3.322521331004119
2024-10-24,2024-10-24 12:46:00,-0.13562014335179046,0.23895368652289978,3.335835054069101
2024-10-24,2024-10-24 12:47:00,-0.1347471862946395,0.24085814693773758,3.3206803355296337
2024-10-24,2024-10-24 12:48:00,-0.13478475258695993,0.24410236476962496,3.2925984059071807
2024-10-24,2024-10-24 12:49:00,-0.13855894552664844,0.24254461193050328,3.301919796743119
2024-10-24,2024-10-24 12:50:00,-0.14016411143769297,0.24049246509282418,3.3100390630331513
2024-10-24,2024-10-24 12:51:00,-0.14096789306088237,0.24029752417734113,3.3002334199429155
2024-10-24,2024-10-24 12:52:00,-0.1351255086389987,0.2429109097723828,3.294764293988217
2024-10-24,2024-10-24 12:53:00,-0.12152049956043048,0.24672070676476696,3.2853350269422026
2024-10-24,2024-10-24 12:54:00,-0.1250631859459967,0.2447611493992237,3.29043893031532
2024-10-24,2024-10-24 12:55:00,-0.12501698483886464,0.2446826259280029,3.285897238138875
2024-10-24,2024-10-24 12:56:00,-0.1292486663523406,0.24381483106916865,3.292776702172964
2024-10-24,2024-10-24 12:57:00,-0.1327312791714596,0.24377181338071652,3.2885574754121913
2024-10-24,2024-10-24 12:58:00,-0.13869951800180574,0.24191371121993796,3.3052858663349114
2024-10-24,2024-10-24 12:59:00,-0.13721586978319672,0.2432516832862159,3.3011132902070273
2024-10-24,2024-10-24 13:00:00,-0.13392146801235333,0.24671997070191648,3.294290952341382
2024-10-24,2024-10-24 13:01:00,-0.1339857868705226,0.24771768642637304,3.292690859898833
2024-10-24,2024-10-24 13:02:00,-0.13295679935547516,0.2486377749041813,3.2818966101471583
2024-10-24,2024-10-24 13:03:00,-0.1283937316263975,0.2500845345779276,3.2772501674050103
2024-10-24,2024-10-24 13:04:00,-0.1378504048635089,0.24674992347895575,3.2944306946801714
2024-10-24,2024-10-24 13:05:00,-0.14013305876785925,0.24735331710191097,3.2994662313995042
2024-10-24,2024-10-24 13:06:00,-0.14494192003632284,0.2480613702410715,3.2858753542196446
2024-10-24,2024-10-24 13:07:00,-0.1453541402040936,0.24758333078955333,3.3020991180680443
2024-10-24,2024-10-24 13:08:00,-0.15515175744527082,0.2442096749924681,3.313751803856498
2024-10-24,2024-10-24 13:09:00,-0.16040491785414918,0.2401387464636194,3.3438015500672735
2024-10-24,2024-10-24 13:10:00,-0.15973438330954498,0.23949894869645322,3.36799541990725
2024-10-24,2024-10-24 13:11:00,-0.15657294769697633,0.24077893935298328,3.3693967300913887
2024-10-24,2024-10-24 13:12:00,-0.15320944219610738,0.24174923432572928,3.366210346882144
2024-10-24,2024-10-24 13:13:00,-0.15552775944516667,0.2402550527362414,3.3624101743057184
2024-10-24,2024-10-24 13:14:00,-0.1617862442456927,0.23830517720462904,3.366970070036115
2024-10-24,2024-10-24 13:15:00,-0.1610037562124081,0.23734585470307035,3.374315567748951
2024-10-24,2024-10-24 13:16:00,-0.16430268173991075,0.2358371657991002,3.3823410733770984
2024-10-24,2024-10-24 13:17:00,-0.16039153046439697,0.23671460959883908,3.391940762327267
2024-10-24,2024-10-24 13:18:00,-0.15565364924612296,0.23553165724216435,3.417657485820847
2024-10-24,2024-10-24 13:19:00,-0.15639329439517408,0.23561858508057798,3.416793043277815
2024-10-24,2024-10-24 13:20:00,-0.15633359020155763,0.23784784724555777,3.3951379794087786
2024-10-24,2024-10-24 13:21:00,-0.15738896292927856,0.23813683962350182,3.4079986183903253
2024-10-24,2024-10-24 13:22:00,-0.15322265809065277,0.23996275076337806,3.41135944023608
2024-10-24,2024-10-24 13:23:00,-0.14927937981419942,0.24097005028699917,3.4104824100605753
2024-10-24,2024-10-24 13:24:00,-0.1431561166314525,0.24311460373806118,3.399441022977539
2024-10-24,2024-10-24 13:25:00,-0.13756200959009351,0.2461268955440579,3.396275254497286
2024-10-24,2024-10-24 13:26:00,-0.13948977787606437,0.2444035152521347,3.4144144493642794
2024-10-24,2024-10-24 13:27:00,-0.13657476550418307,0.24480578533218764,3.418325802997725
2024-10-24,2024-10-24 13:28:00,-0.13222374400498887,0.2462490490439399,3.406361701641331
2024-10-24,2024-10-24 13:29:00,-0.12865382086428906,0.24892250885632836,3.399601148144478
2024-10-24,2024-10-24 13:30:00,-0.13390884950262,0.24905921499411907,3.389825197421849
2024-10-24,2024-10-24 13:31:00,-0.1341251774744398,0.24986630119515874,3.380331245736172
2024-10-24,2024-10-24 13:32:00,-0.12672587473306934,0.25631894931143917,3.3403279552365337
2024-10-24,2024-10-24 13:33:00,-0.12654520000812514,0.2576490761557044,3.329935952173313
2024-10-24,2024-10-24 13:34:00,-0.12582409645350184,0.2567802989033131,3.338303553377928
2024-10-24,2024-10-24 13:35:00,-0.1317672581085781,0.2541704982335958,3.3548619873463568
2024-10-24,2024-10-24 13:36:00,-0.13596532731186978,0.2515934595305172,3.3794210460785123
2024-10-24,2024-10-24 13:37:00,-0.13756820728460323,0.25139035801097126,3.3791223602860736
2024-10-24,2024-10-24 13:38:00,-0.13803015537591307,0.25098834918006085,3.384519758360584
2024-10-24,2024-10-24 13:39:00,-0.13844789370955196,0.2517059503522568,3.381080098817813
2024-10-24,2024-10-24 13:40:00,-0.14129291432122243,0.25128504423657916,3.3635201123305287
2024-10-24,2024-10-24 13:41:00,-0.14398631796979483,0.2490618101030944,3.382083749466222
2024-10-24,2024-10-24 13:42:00,-0.13609092171702292,0.2514206074504065,3.3689189681346163
2024-10-24,2024-10-24 13:43:00,-0.13902633930236102,0.25175194663978656,3.3500194059464885
2024-10-24,2024-10-24 13:44:00,-0.14015839632666488,0.2521422465096118,3.353209875154291
2024-10-24,2024-10-24 13:45:00,-0.14507748391655456,0.25126661268261896,3.3496351900238737
2024-10-24,2024-10-24 13:46:00,-0.14938177798728952,0.2505354197214634,3.345668265212842
2024-10-24,2024-10-24 13:47:00,-0.14888289190625642,0.2505024717605403,3.337476255466069
2024-10-24,2024-10-24 13:48:00,-0.15545972407499048,0.24646056320108123,3.3513815422201505
2024-10-24,2024-10-24 13:49:00,-0.1470216629713023,0.2501527030787897,3.3297491501496337
2024-10-24,2024-10-24 13:50:00,-0.14226404104203444,0.25006526022999687,3.3125193831709594
2024-10-24,2024-10-24 13:51:00,-0.14313739197692504,0.24893288134621336,3.3096228445061118
2024-10-24,2024-10-24 13:52:00,-0.14023378465121844,0.25017888165237856,3.290813860802049
2024-10-24,2024-10-24 13:53:00,-0.13893946840603316,0.25182072855352156,3.279173549689415
2024-10-24,2024-10-24 13:54:00,-0.14858207565903098,0.24672147200408678,3.3051860751558553
2024-10-24,2024-10-24 13:55:00,-0.15531013940136923,0.24544438959438192,3.3033880929660904
2024-10-24,2024-10-24 13:56:00,-0.1579165158474079,0.24609682399602284,3.2859616398819687
2024-10-24,2024-10-24 13:57:00,-0.15648918654529936,0.24655751758566544,3.2893166192402354
2024-10-24,2024-10-24 13:58:00,-0.15157260754315255,0.24909858648472388,3.3094176808820026
2024-10-24,2024-10-24 13:59:00,-0.14696168758902378,0.2514712996521855,3.311281072044957
2024-10-24,2024-10-24 14:00:00,-0.1408346713963174,0.2524790681000644,3.311886609230768
2024-10-24,2024-10-24 14:01:00,-0.1397241102197611,0.2515348415797044,3.288994656655869
2024-10-24,2024-10-24 14:02:00,-0.13812264273313196,0.25357115536044506,3.2600452080642235
2024-10-24,2024-10-24 14:03:00,-0.13602467485898267,0.25462596334335796,3.2674510172864246
2024-10-24,2024-10-24 14:04:00,-0.13387873082161178,0.25601976023661555,3.269565317939877
2024-10-24,2024-10-24 14:05:00,-0.1404088055597445,0.2537345804244905,3.2731271212594053
2024-10-24,2024-10-24 14:06:00,-0.1377500734751646,0.2545018823636269,3.2608421759302715
2024-10-24,2024-10-24 14:07:00,-0.14073092366250323,0.25527798662213597,3.255951333793643
2024-10-24,2024-10-24 14:08:00,-0.13884049185548092,0.25713308517820493,3.2524618668679555
2024-10-24,2024-10-24 14:09:00,-0.13925460200917267,0.25512039996009617,3.2702522144444806
2024-10-24,2024-10-24 14:10:00,-0.13426629864207767,0.2576371212435563,3.2665964694704943
2024-10-24,2024-10-24 14:11:00,-0.13395756274263698,0.25651776982123353,3.284549997897348
2024-10-24,2024-10-24 14:12:00,-0.13641860915197462,0.25630341980452653,3.271326679819886
2024-10-24,2024-10-24 14:13:00,-0.13460091818731817,0.2569027062475566,3.28231877708792
2024-10-24,2024-10-24 14:14:00,-0.14212342270677786,0.2560936789930781,3.2850555812895306
2024-10-24,2024-10-24 14:15:00,-0.14327938197020745,0.25601112613345334,3.2879150432628443
2024-10-24,2024-10-24 14:16:00,-0.14313898042212342,0.25567108835737423,3.286364454862648
2024-10-24,2024-10-24 14:17:00,-0.13625011034441675,0.25804363013732134,3.282693448109661
2024-10-24,2024-10-24 14:18:00,-0.12962327719209416,0.26119138824045707,3.264320710441303
2024-10-24,2024-10-24 14:19:00,-0.13077526149453372,0.2615855485702099,3.2622104483780205
2024-10-24,2024-10-24 14:20:00,-0.13255617829768712,0.2627546840083278,3.2552967785825606
2024-10-24,2024-10-24 14:21:00,-0.13287883038815268,0.26278649650496444,3.2756709436023037
2024-10-24,2024-10-24 14:22:00,-0.13576054371689533,0.26209176265951856,3.2797509886842486
2024-10-24,2024-10-24 14:23:00,-0.13405575374760376,0.2628467921359255,3.282398202712667
2024-10-24,2024-10-24 14:24:00,-0.1406716614482058,0.26245356966291,3.2886543221185875
2024-10-24,2024-10-24 14:25:00,-0.14304064592633398,0.26301868265572226,3.2844521654252343
2024-10-24,2024-10-24 14:26:00,-0.13752765073253853,0.26595135009803017,3.2608223083433105
2024-10-24,2024-10-24 14:27:00,-0.12380621140325881,0.26978051466386704,3.277912460591761
2024-10-24,2024-10-24 14:28:00,-0.12305587671355528,0.271812221909154,3.257111436262444
2024-10-24,2024-10-24 14:29:00,-0.11587749572163547,0.27423447756970937,3.2529281378621517
2024-10-24,2024-10-24 14:30:00,-0.12039073162486141,0.27297012438568125,3.2511387311764364
2024-10-24,2024-10-24 14:31:00,-0.11466596231749299,0.2737939083007392,3.241585495391954
2024-10-24,2024-10-24 14:32:00,-0.11868911485615213,0.2720859229868711,3.255356545225096
2024-10-24,2024-10-24 14:33:00,-0.10534590869514066,0.2783903053027207,3.2252998466714518
2024-10-24,2024-10-24 14:34:00,-0.09867015584932132,0.2807416336108465,3.21278047111578
2024-10-24,2024-10-24 14:35:00,-0.09948142126150622,0.2816328374591268,3.204776899521202
2024-10-24,2024-10-24 14:36:00,-0.09811338282789012,0.28270953754431316,3.2060734356570184
2024-10-24,2024-10-24 14:37:00,-0.09860017467874499,0.28031960326530736,3.2302932196226957
2024-10-24,2024-10-24 14:38:00,-0.09856856667175035,0.281428623980608,3.215411011460475
2024-10-24,2024-10-24 14:39:00,-0.09641014611481785,0.28281182339370314,3.2164030045215877
2024-10-24,2024-10-24 14:40:00,-0.08532256766171248,0.28533570510556444,3.214444954918824
2024-10-24,2024-10-24 14:41:00,-0.09563899070966858,0.28175139560446505,3.222969988520579
2024-10-24,2024-10-24 14:42:00,-0.09001683353915874,0.28554768340753683,3.208136352134624
2024-10-24,2024-10-24 14:43:00,-0.09321477927832073,0.28420298886812523,3.215068781705477
2024-10-24,2024-10-24 14:44:00,-0.0976516472860805,0.2823789903640568,3.2188632275369047
2024-10-24,2024-10-24 14:45:00,-0.10249139592736628,0.2804475125631934,3.2186436342853133
2024-10-24,2024-10-24 14:46:00,-0.10319308829666535,0.2804833915131531,3.2216212296836186
2024-10-24,2024-10-24 14:47:00,-0.10620485037899857,0.2803935989556027,3.219872852745929
2024-10-24,2024-10-24 14:48:00,-0.10642517737373486,0.28117952218303155,3.215497252790985
2024-10-24,2024-10-24 14:49:00,-0.11645982446622,0.2807022143548328,3.2060172119085624
2024-10-24,2024-10-24 14:50:00,-0.11807537955845332,0.2820346576801055,3.1825216905951397
2024-10-24,2024-10-24 14:51:00,-0.12441256731188671,0.27678311595778704,3.215970056981745
2024-10-24,2024-10-24 14:52:00,-0.1273932357706839,0.27257438079230756,3.2433652021312898
2024-10-24,2024-10-24 14:53:00,-0.12173339490553753,0.2747663626592877,3.2307007810114956
2024-10-24,2024-10-24 14:54:00,-0.12553309428675324,0.2723339142129283,3.253988140733453
2024-10-24,2024-10-24 14:55:00,-0.12353982096392407,0.27206954353420887,3.2535350606181406
2024-10-24,2024-10-24 14:56:00,-0.12489113334074392,0.2694298181639285,3.2671076169618694
2024-10-24,2024-10-24 14:57:00,-0.11933991630326074,0.27309946037728194,3.2371520873023436
2024-10-24,2024-10-24 14:58:00,-0.11808176785770491,0.27115067278557364,3.243629479320086
2024-10-24,2024-10-24 14:59:00,-0.11876751292463744,0.2687660764017771,3.252787996958248
2024-10-24,2024-10-24 15:00:00,-0.11055984385416867,0.2730873397509983,3.2265310466084864
2024-10-24,2024-10-24 15:01:00,-0.10251178615038364,0.276130820119737,3.2220796959077656
2024-10-24,2024-10-24 15:02:00,-0.10101997542078117,0.27661976023777507,3.212766134641555
2024-10-24,2024-10-24 15:03:00,-0.09250322124320137,0.2803020669146007,3.191467614062252
2024-10-24,2024-10-24 15:04:00,-0.09082757757410426,0.2821708427322269,3.171743039353447
2024-10-24,2024-10-24 15:05:00,-0.08989211967146554,0.283047648622698,3.161873321791876
2024-10-24,2024-10-24 15:06:00,-0.08959172778168417,0.2859151178717897,3.144563485076839
2024-10-24,2024-10-24 15:07:00,-0.09542870038785461,0.2871986245863234,3.1361478792938664
2024-10-24,2024-10-24 15:08:00,-0.10412960956327705,0.282402745920361,3.1603885592531444
2024-10-24,2024-10-24 15:09:00,-0.10365362418225926,0.2820538315129345,3.1651318952844645
2024-10-24,2024-10-24 15:10:00,-0.10219352018261757,0.2811072118529476,3.1774981565929563
2024-10-24,2024-10-24 15:11:00,-0.09602134516239808,0.2834357619258492,3.167749522693877
2024-10-24,2024-10-24 15:12:00,-0.09636096148082035,0.281275756583648,3.191829040250843
2024-10-24,2024-10-24 15:13:00,-0.09357184873152341,0.28158769439306075,3.1989458749761206
2024-10-24,2024-10-24 15:14:00,-0.0969816607351986,0.28009737594466866,3.208778588977459
2024-10-24,2024-10-24 15:15:00,-0.10457402641980579,0.2774371374892539,3.2192972898218626
2024-10-24,2024-10-24 15:16:00,-0.11372155552800983,0.275093748468904,3.223670585338262
2024-10-24,2024-10-24 15:17:00,-0.11098646968831999,0.27543981701558334,3.2389790724397387
2024-10-24,2024-10-24 15:18:00,-0.11473214435519136,0.2736433633513625,3.2678803291233933
2024-10-24,2024-10-24 15:19:00,-0.11768916290247494,0.2691433081983146,3.3067666431389093
2024-10-24,2024-10-24 15:20:00,-0.12166696421794804,0.2696779152021389,3.284274327010433
2024-10-24,2024-10-24 15:21:00,-0.12009504994644632,0.27219728330203263,3.273674546941677
2024-10-24,2024-10-24 15:22:00,-0.12946922147814216,0.267359580466215,3.299734466941964
2024-10-24,2024-10-24 15:23:00,-0.131138157577608,0.26738953356701467,3.3101535706385063
2024-10-24,2024-10-24 15:24:00,-0.12508973488422698,0.2693126453176624,3.308396176767422
2024-10-24,2024-10-24 15:25:00,-0.12109924446142833,0.27107597083529683,3.2914630109879757
2024-10-24,2024-10-24 15:26:00,-0.11442143848850633,0.27423191330157237,3.271910099092268
2024-10-24,2024-10-24 15:27:00,-0.10967809145569657,0.27508326180653664,3.27493403193489
2024-10-24,2024-10-24 15:28:00,-0.10677479071243517,0.27534324822269485,3.2822368211679462
2024-10-24,2024-10-24 15:29:00,-0.10347813003237732,0.27649894763275235,3.2808026657016494
2024-10-24,2024-10-24 15:30:00,-0.10248078519287213,0.2761045599002719,3.276474958408436
2024-10-24,2024-10-24 15:31:00,-0.10621816163634829,0.27666611372728933,3.249041508036067
2024-10-24,2024-10-24 15:32:00,-0.11670541216394964,0.2741683765918601,3.251408565481969
2024-10-24,2024-10-24 15:33:00,-0.12059586019982876,0.2718370764813508,3.2626016608272583
2024-10-24,2024-10-24 15:34:00,-0.11399078821426084,0.27494383823976587,3.2398697710844577
2024-10-24,2024-10-24 15:35:00,-0.11036368617640707,0.27798698856922943,3.210986881578883
2024-10-24,2024-10-24 15:36:00,-0.1047243180513045,0.27885905135564426,3.215824603968901
2024-10-24,2024-10-24 15:37:00,-0.10194903204561884,0.2797058334491511,3.2081569108694494
2024-10-24,2024-10-24 15:38:00,-0.11172230409384992,0.2772036832043969,3.213450797947254
2024-10-24,2024-10-24 15:39:00,-0.11722483712247439,0.27442625011317245,3.227208269852211
2024-10-24,2024-10-24 15:40:00,-0.11255282211947287,0.2758807645012512,3.226786014685375
2024-10-24,2024-10-24 15:41:00,-0.09636565170121708,0.281567613681148,3.206558062130649
2024-10-24,2024-10-24 15:42:00,-0.09591701000770964,0.27999627885669165,3.2200789723314345
2024-10-24,2024-10-24 15:43:00,-0.0991789389080428,0.2787906036775862,3.2310269756887884
2024-10-24,2024-10-24 15:44:00,-0.10382975512791454,0.2759249455586385,3.2494228934462512
2024-10-24,2024-10-24 15:45:00,-0.10400786052424521,0.2768962029884475,3.2454533871951816
2024-10-24,2024-10-24 15:46:00,-0.10119213680618805,0.2792061468771969,3.236934912551057
2024-10-24,2024-10-24 15:47:00,-0.09838326932749103,0.2772237570871315,3.2604003207876278
2024-10-24,2024-10-24 15:48:00,-0.11238610035481938,0.27105986300359847,3.2944847462339366
2024-10-24,2024-10-24 15:49:00,-0.11167608752755426,0.27208416183312256,3.294527744397395
2024-10-24,2024-10-24 15:50:00,-0.10530283211323826,0.27400238937370835,3.2937035438756914
2024-10-24,2024-10-24 15:51:00,-0.11001601837022174,0.27178758831597466,3.3133020843475403
2024-10-24,2024-10-24 15:52:00,-0.11392475340111291,0.26822914741377957,3.3410215421488734
2024-10-24,2024-10-24 15:53:00,-0.1273814278959408,0.2600814638369933,3.3890196763256113
2024-10-24,2024-10-24 15:54:00,-0.12130617421384277,0.2623489425383998,3.3944042533008365
2024-10-24,2024-10-24 15:55:00,-0.12409645316543055,0.25873852224226557,3.422922645587698
2024-10-24,2024-10-24 15:56:00,-0.11840186753080068,0.2607295530199797,3.431599252489045
2024-10-24,2024-10-24 15:57:00,-0.12260965768826843,0.25741497497902543,3.4732117764715085
2024-10-24,2024-10-24 15:58:00,-0.12401433364312847,0.25854412669385707,3.4878282599333548
2024-10-24,2024-10-24 15:59:00,-0.12890372222471763,0.25662170834065584,3.4914324587653627
2024-10-24,2024-10-24 16:00:00,-0.12707742220837887,0.25801759755577336,3.496577958469401
2024-10-25,2024-10-25 09:31:00,-0.12904115313838577,0.2951352278949192,3.2488896103683915
2024-10-25,2024-10-25 09:32:00,-0.0943356055466586,0.3242966683992442,3.0461619063124536
2024-10-25,2024-10-25 09:33:00,-0.127094484992835,0.3144149712783455,3.0207222099372775
2024-10-25,2024-10-25 09:34:00,-0.1373637427568722,0.3199778342195467,2.983643999790457
2024-10-25,2024-10-25 09:36:00,-0.2114953982100956,0.29804747003016907,2.8768308478449423
2024-10-25,2024-10-25 09:37:00,-0.22579610444429016,0.29848056286993224,2.8129329616841567
2024-10-25,2024-10-25 09:38:00,-0.20861747413309822,0.2989839512458661,2.8289356185887136
2024-10-25,2024-10-25 09:39:00,-0.20711229066578013,0.29628814914507895,2.8143982657735687
2024-10-25,2024-10-25 09:40:00,-0.2121454011396942,0.2915594931878684,2.804450638498935
2024-10-25,2024-10-25 09:41:00,-0.2106675629387395,0.2924027180314351,2.782848915157361
2024-10-25,2024-10-25 09:42:00,-0.21177702860987108,0.2878564289655635,2.778436786235545
2024-10-25,2024-10-25 09:43:00,-0.2278214624342499,0.28713489421102656,2.7829746664101718
2024-10-25,2024-10-25 09:44:00,-0.24593718634061518,0.2815425509831233,2.7890452890030017
2024-10-25,2024-10-25 09:45:00,-0.25657656508650756,0.2824455426188168,2.7737583880279986
2024-10-25,2024-10-25 09:46:00,-0.26266550016814,0.28142614816215367,2.7838101226250878
2024-10-25,2024-10-25 09:47:00,-0.2548769256927141,0.2881967273331761,2.780172548267274
2024-10-25,2024-10-25 09:48:00,-0.28407082761798946,0.2767849468003642,2.799973780859433
2024-10-25,2024-10-25 09:49:00,-0.2917048917794293,0.2739774929659159,2.8094523818534465
2024-10-25,2024-10-25 09:50:00,-0.2778811997394302,0.28103100416864485,2.7994342206216722
2024-10-25,2024-10-25 09:51:00,-0.2672765913737381,0.2846357526374427,2.7725778233383394
2024-10-25,2024-10-25 09:52:00,-0.2333191635070388,0.2933608004304072,2.758247479132607
2024-10-25,2024-10-25 09:53:00,-0.25849539694596585,0.2847372904973433,2.802357226044585
2024-10-25,2024-10-25 09:54:00,-0.25906414138570594,0.28454399542983777,2.80829640152363
2024-10-25,2024-10-25 09:55:00,-0.29011771902974387,0.2686346929140985,2.908365496087183
2024-10-25,2024-10-25 09:56:00,-0.28852034670079757,0.2667249031111527,2.917763921299326
2024-10-25,2024-10-25 09:57:00,-0.3090963995840264,0.25642241136600863,2.989387610247549
2024-10-25,2024-10-25 09:58:00,-0.3223566715498582,0.25328880465642156,2.995859376394367
2024-10-25,2024-10-25 09:59:00,-0.3212442945558203,0.25290585145827704,3.005201338153036
2024-10-25,2024-10-25 10:00:00,-0.3147850658280616,0.25665884305158715,2.982060325473228
2024-10-25,2024-10-25 10:01:00,-0.31772761734048977,0.2512657451619112,3.0031604963686296
2024-10-25,2024-10-25 10:02:00,-0.34422859068378414,0.2510063274160568,2.9311831744996026
2024-10-25,2024-10-25 10:03:00,-0.33159963940636267,0.256758889950387,2.920762934837386
2024-10-25,2024-10-25 10:04:00,-0.31497993384219375,0.26282963633151146,2.9045933648172193
2024-10-25,2024-10-25 10:05:00,-0.304842315379708,0.25964827663343404,2.9412807575937894
2024-10-25,2024-10-25 10:06:00,-0.289251406845014,0.25904914704242277,2.9544159714732623
2024-10-25,2024-10-25 10:07:00,-0.2797795935711341,0.26334751734332273,2.909019199118389
2024-10-25,2024-10-25 10:08:00,-0.28564241528871165,0.26170710108912487,2.9265915845486177
2024-10-25,2024-10-25 10:09:00,-0.2800693484417515,0.2614701576393836,2.9675519500881977
2024-10-25,2024-10-25 10:10:00,-0.27181371240124136,0.26430082421998563,2.958986990949139
2024-10-25,2024-10-25 10:11:00,-0.27866191429790926,0.2670447474931652,2.867117495131407
2024-10-25,2024-10-25 10:12:00,-0.29909325434699013,0.26091510530534356,2.9017071737084925
2024-10-25,2024-10-25 10:13:00,-0.2995090384531865,0.2575615984019285,2.9763970340059105
2024-10-25,2024-10-25 10:14:00,-0.308808674472101,0.2544762546407355,2.9891885112522525
2024-10-25,2024-10-25 10:15:00,-0.30193564471775786,0.25639601880049695,3.0117542168185505
2024-10-25,2024-10-25 10:16:00,-0.29343173272467155,0.26195342407480793,2.981616142784738
2024-10-25,2024-10-25 10:17:00,-0.2856766039165077,0.26490209209519344,2.9886561943564005
2024-10-25,2024-10-25 10:18:00,-0.26970449182324746,0.2685390359876024,2.9772719786286825
2024-10-25,2024-10-25 10:19:00,-0.26072603052531124,0.27001669086521063,2.9792594591225354
2024-10-25,2024-10-25 10:20:00,-0.260288770433638,0.27266217292456413,2.9384735318307076
2024-10-25,2024-10-25 10:21:00,-0.28354287656191085,0.26489761569682035,2.9542275186156552
2024-10-25,2024-10-25 10:22:00,-0.29157402541554184,0.2643338214951828,2.9163945315844773
2024-10-25,2024-10-25 10:23:00,-0.29258550393077637,0.2663674411025574,2.8637914138238076
2024-10-25,2024-10-25 10:24:00,-0.2938921783779866,0.2669460365267661,2.8492686355580514
2024-10-25,2024-10-25 10:25:00,-0.28958217836936956,0.26643526607802565,2.8659230954597943
2024-10-25,2024-10-25 10:26:00,-0.30396524707390665,0.26119429276631034,2.900207540558489
2024-10-25,2024-10-25 10:27:00,-0.2963212458403512,0.26231799365399683,2.928183273182477
2024-10-25,2024-10-25 10:28:00,-0.31308658175639975,0.2539432548437556,2.9626533507288544
2024-10-25,2024-10-25 10:29:00,-0.33221133308443157,0.2524849382262274,2.920733690921408
2024-10-25,2024-10-25 10:30:00,-0.3219193251073215,0.25728943609553456,2.8904549817953433
2024-10-25,2024-10-25 10:31:00,-0.3182026382115957,0.2609627052306006,2.8833386669048027
2024-10-25,2024-10-25 10:32:00,-0.3040568080269315,0.2660067925016153,2.879513699565658
2024-10-25,2024-10-25 10:33:00,-0.3029256626809888,0.2679863891966464,2.8579746020904215
2024-10-25,2024-10-25 10:34:00,-0.2909692607987557,0.2718952356655609,2.870204731164705
